cell_id,zone_id,susceptibility_probability
3152,MEL_Z10,0.08622545495529482
3153,MEL_Z10,0.007378287113349438
3154,MEL_Z10,0.018690923190588543
3155,MEL_Z10,0.016658651948852393
3156,MEL_Z10,0.011760947164899883
3157,MEL_Z10,0.01841469125181738
3158,MEL_Z10,0.0056517766182842925
3159,MEL_Z10,0.025697840091249008
3160,MEL_Z10,0.11132651405724872
3161,MEL_Z10,0.270650399555848
3162,MEL_Z10,0.058250308321113636
3163,MEL_Z10,0.015919494370908577
3164,MEL_Z09,0.034797440135714
3165,MEL_Z09,0.017544246356027707
3166,MEL_Z09,0.06401376905475166
3167,MEL_Z09,0.08107769826510346
3168,MEL_Z09,0.046165460239760904
3169,MEL_Z09,0.03483958665192307
3170,MEL_Z09,0.03339043209931041
3171,MEL_Z09,0.02282201528667404
3172,MEL_Z09,0.039521859769235466
3173,MEL_Z09,0.06032620615763689
3174,MEL_Z09,0.007513615230853604
3175,MEL_Z09,0.02107616317935959
3176,MEL_Z09,0.03824955536224368
3177,MEL_Z09,0.003904538090576062
3178,MEL_Z07,0.02833028080768637
3179,MEL_Z07,0.016443357723510653
3180,MEL_Z07,0.002725865702166231
3181,MEL_Z07,0.05995163327761914
3182,MEL_Z07,0.0692359474991691
3183,MEL_Z07,0.010455804443830345
3184,MEL_Z07,0.12292312150493455
3185,MEL_Z07,0.04650983767244784
3186,MEL_Z07,0.6856918269772626
3187,MEL_Z07,0.701628462305163
3188,MEL_Z07,0.15568107859286176
3189,MEL_Z07,0.03512514976539737
3190,MEL_Z07,0.05794257676039088
3191,MEL_Z07,0.003408651855954352
3192,MEL_Z07,0.0012347773380767236
3193,MEL_Z07,0.05129896780976534
3194,MEL_Z07,0.10773676821106769
3195,MEL_Z07,0.03318916734137035
3196,MEL_Z07,0.00567864496469838
3197,MEL_Z07,0.022409011159934957
3198,MEL_Z07,0.10006954992061948
3199,MEL_Z06,0.00845672834965737
3200,MEL_Z06,0.003809366551110541
3201,MEL_Z06,0.0007335068997903689
3202,MEL_Z06,0.03570414046207574
3203,MEL_Z06,0.06901334192688173
3204,MEL_Z06,0.24931077558137124
3205,MEL_Z06,0.788796430910715
3206,MEL_Z06,0.3593902988504196
3207,MEL_Z06,0.2416539609013741
3208,MEL_Z06,0.3918353320534495
3209,MEL_Z06,0.03658800398292254
3210,MEL_Z06,0.01285116119603166
3211,MEL_Z06,0.022593682630022562
3212,MEL_Z05,0.12838897155577558
3213,MEL_Z05,0.052140826541709526
3214,MEL_Z05,0.07892355270714313
3215,MEL_Z05,0.015438104702294175
3216,MEL_Z05,0.018798399103857975
3217,MEL_Z05,0.3835270663850807
3218,MEL_Z05,0.031019674454450603
3219,MEL_Z05,0.20497934476307403
3220,MEL_Z05,0.15955876236478161
3221,MEL_Z05,0.1949954767082228
3222,MEL_Z05,0.16236706841339543
3223,MEL_Z05,0.11089905082969347
3224,MEL_Z05,0.17209129831129866
3225,MEL_Z05,0.19146849542717964
3226,MEL_Z05,0.2298032264327435
3227,MEL_Z04,0.25657470839165725
3228,MEL_Z04,0.19828608662506214
3229,MEL_Z04,0.42944266624188193
3230,MEL_Z04,0.11547373122732811
3231,MEL_Z04,0.4037399102582759
3232,MEL_Z04,0.8836647314117084
3233,MEL_Z04,0.7322051672860784
3234,MEL_Z04,0.2878505412038891
3235,MEL_Z04,0.4131822731594663
3236,MEL_Z04,0.11062184352159045
3237,MEL_Z04,0.5086753207433815
3238,MEL_Z04,0.26827162890601325
3239,MEL_Z04,0.9092755961062036
3240,MEL_Z04,0.34583175710027747
3241,MEL_Z04,0.4023156873431971
3242,MEL_Z04,0.47738447761815067
3243,MEL_Z04,0.6041657349916539
3244,MEL_Z03,0.7331804426303923
3245,MEL_Z03,0.6363105137237903
3246,MEL_Z03,0.7554436473353461
3247,MEL_Z03,0.3844010777356697
3248,MEL_Z03,0.8070162039258029
3249,MEL_Z03,0.9347919372814238
3250,MEL_Z03,0.892099948510448
3251,MEL_Z03,0.7686677265598523
3252,MEL_Z03,0.6341521225048358
3253,MEL_Z03,0.6683665782323212
3254,MEL_Z01,0.6235546325957155
3255,MEL_Z01,0.7694095230640883
3256,MEL_Z01,0.7479937544798849
3257,MEL_Z01,0.6575756241406309
3258,MEL_Z01,0.540169482304471
3259,MEL_Z01,0.17110616510500085
3262,MEL_Z01,0.015284228295423741
